id,gender,nativeName,acronym,penName,knownName.en,knownName.se,knownName.no,givenName.en,givenName.se,givenName.no,familyName.en,familyName.se,familyName.no,fullName.en,fullName.se,fullName.no,birth.date,birth.place.city.en,birth.place.city.no,birth.place.city.se,birth.place.country.en,birth.place.country.no,birth.place.country.se,birth.place.cityNow.en,birth.place.cityNow.no,birth.place.cityNow.se,birth.place.countryNow.en,birth.place.countryNow.no,birth.place.countryNow.se,birth.place.continent.en,birth.place.locationString.en,birth.place.locationString.no,birth.place.locationString.se,wikipedia.slug,wikipedia.english,wikidata.id,wikidata.url,links.rel,links.href,links.action,links.types,death.date,death.place.city.en,death.place.city.no,death.place.city.se,death.place.country.en,death.place.country.no,death.place.country.se,death.place.cityNow.en,death.place.cityNow.no,death.place.cityNow.se,death.place.countryNow.en,death.place.countryNow.no,death.place.countryNow.se,death.place.continent.en,death.place.locationString.en,death.place.locationString.no,death.place.locationString.se,orgName.en,orgName.se,orgName.no,founded.date,founded.place.city.en,founded.place.city.no,founded.place.city.se,founded.place.country.en,founded.place.country.no,founded.place.country.se,founded.place.cityNow.en,founded.place.cityNow.no,founded.place.cityNow.se,founded.place.countryNow.en,founded.place.countryNow.no,founded.place.countryNow.se,founded.place.continent.en,founded.place.locationString.en,founded.place.locationString.no,founded.place.locationString.se,birthCountry.en,birthCountry.no,birthCountry.se,birthCountryNow.en,birthCountryNow.no,birthCountryNow.se,birthContinent.en
835,female,NA,NA,NA,Elizabeth H. Blackburn,Elizabeth H. Blackburn,NA,Elizabeth H.,Elizabeth H.,NA,Blackburn,Blackburn,NA,Elizabeth H. Blackburn,Elizabeth H. Blackburn,NA,1948-11-26,"Hobart, Tasmania","Hobart, Tasmania","Hobart, Tasmania",Australia,Australia,Australien,"Hobart, Tasmania","Hobart, Tasmania","Hobart, Tasmania",Australia,Australia,Australien,Oceania,"Hobart, Tasmania, Australia","Hobart, Tasmania, Australia","Hobart, Tasmania, Australien",Elizabeth_Blackburn,https://en.wikipedia.org/wiki/Elizabeth_Blackburn,Q26321,https://www.wikidata.org/wiki/Q26321,laureate,https://api.nobelprize.org/2/laureate/835,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
869,female,NA,NA,NA,Ellen Johnson Sirleaf,Ellen Johnson Sirleaf,NA,Ellen,Ellen,NA,Johnson Sirleaf,Johnson Sirleaf,NA,Ellen Johnson Sirleaf,Ellen Johnson Sirleaf,NA,1938-10-29,Monrovia,Monrovia,Monrovia,Liberia,Liberia,Liberia,Monrovia,Monrovia,Monrovia,Liberia,Liberia,Liberia,Africa,"Monrovia, Liberia","Monrovia, Liberia","Monrovia, Liberia",Ellen_Johnson_Sirleaf,https://en.wikipedia.org/wiki/Ellen_Johnson_Sirleaf,Q43179,https://www.wikidata.org/wiki/Q43179,laureate,https://api.nobelprize.org/2/laureate/869,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,male,NA,NA,NA,Emil Fischer,Emil Fischer,NA,Emil,Emil,NA,Fischer,Fischer,NA,Hermann Emil Fischer,Hermann Emil Fischer,NA,1852-10-09,Euskirchen,Euskirchen,Euskirchen,Prussia,Preussen,Preussen,Euskirchen,Euskirchen,Euskirchen,Germany,Tyskland,Tyskland,Europe,"Euskirchen, Prussia (now Germany)","Euskirchen, Preussen (nå Tyskland)","Euskirchen, Preussen (nu Tyskland)",Hermann_Emil_Fischer,https://en.wikipedia.org/wiki/Hermann_Emil_Fischer,Q70554,https://www.wikidata.org/wiki/Q70554,laureate,https://api.nobelprize.org/2/laureate/161,Get,application/json,1919-07-15,Berlin,Berlin,Berlin,Germany,Tyskland,Tyskland,Berlin,Berlin,Berlin,Germany,Tyskland,Tyskland,Europe,"Berlin, Germany","Berlin, Tyskland","Berlin, Tyskland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,male,NA,NA,NA,Emil von Behring,Emil von Behring,NA,Emil,Emil,NA,von Behring,von Behring,NA,Emil Adolf von Behring,Emil Adolf von Behring,NA,1854-03-15,Hansdorf,Hansdorf,Hansdorf,Prussia,Preussen,Preussen,Lawice,Lawice,Lawice,Poland,Polen,Polen,Europe,"Hansdorf, Prussia (now Lawice, Poland)","Hansdorf, Preussen (nå Lawice, Polen)","Hansdorf, Preussen (nu Lawice, Polen)",Emil_Adolf_von_Behring,https://en.wikipedia.org/wiki/Emil_Adolf_von_Behring,Q76425,https://www.wikidata.org/wiki/Q76425,laureate,https://api.nobelprize.org/2/laureate/293,Get,application/json,1917-03-31,Marburg,Marburg,Marburg,Germany,Tyskland,Tyskland,Marburg,Marburg,Marburg,Germany,Tyskland,Tyskland,Europe,"Marburg, Germany","Marburg, Tyskland","Marburg, Tyskland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,male,NA,NA,NA,Emilio Segrè,Emilio Segrè,NA,Emilio,Emilio,NA,Segrè,Segrè,NA,Emilio Gino Segrè,Emilio Gino Segrè,NA,1905-02-01,Tivoli,Tivoli,Tivoli,Italy,Italia,Italien,Tivoli,Tivoli,Tivoli,Italy,Italia,Italien,Europe,"Tivoli, Italy","Tivoli, Italia","Tivoli, Italien",Emilio_G._Segrè,https://en.wikipedia.org/wiki/Emilio_G._Segrè,Q173028,https://www.wikidata.org/wiki/Q173028,laureate,https://api.nobelprize.org/2/laureate/72,Get,application/json,1989-04-22,"Lafayette, CA","Lafayette, CA","Lafayette, CA",USA,USA,USA,"Lafayette, CA","Lafayette, CA","Lafayette, CA",USA,USA,USA,North America,"Lafayette, CA, USA","Lafayette, CA, USA","Lafayette, CA, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506,female,NA,NA,NA,Emily Greene Balch,Emily Greene Balch,NA,Emily Greene,Emily Greene,NA,Balch,Balch,NA,Emily Greene Balch,Emily Greene Balch,NA,1867-01-08,"Jamaica Plain, MA","Jamaica Plain, MA","Jamaica Plain, MA",USA,USA,USA,"Boston, MA","Boston, MA","Boston, MA",USA,USA,USA,North America,"Jamaica Plain, MA (now Boston, MA), USA","Jamaica Plain, MA (nå Boston, MA), USA","Jamaica Plain, MA (nu Boston, MA), USA",Emily_Greene_Balch,https://en.wikipedia.org/wiki/Emily_Greene_Balch,Q215139,https://www.wikidata.org/wiki/Q215139,laureate,https://api.nobelprize.org/2/laureate/506,Get,application/json,1961-01-09,"Cambridge, MA","Cambridge, MA","Cambridge, MA",USA,USA,USA,"Cambridge, MA","Cambridge, MA","Cambridge, MA",USA,USA,USA,North America,"Cambridge, MA, USA","Cambridge, MA, USA","Cambridge, MA, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
991,female,NA,NA,NA,Emmanuelle Charpentier,Emmanuelle Charpentier,NA,Emmanuelle,Emmanuelle,NA,Charpentier,Charpentier,NA,Emmanuelle Charpentier,Emmanuelle Charpentier,NA,1968-12-11,Juvisy-sur-Orge,Juvisy-sur-Orge,Juvisy-sur-Orge,France,Frankrike,Frankrike,Juvisy-sur-Orge,Juvisy-sur-Orge,Juvisy-sur-Orge,France,Frankrike,Frankrike,Europe,"Juvisy-sur-Orge, France","Juvisy-sur-Orge, Frankrike","Juvisy-sur-Orge, Frankrike",Emmanuelle_Charpentier,https://en.wikipedia.org/wiki/Emmanuelle_Charpentier,Q17280087,https://www.wikidata.org/wiki/Q17280087,laureate,https://api.nobelprize.org/2/laureate/991,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,male,NA,NA,NA,Enrico Fermi,Enrico Fermi,NA,Enrico,Enrico,NA,Fermi,Fermi,NA,Enrico Fermi,Enrico Fermi,NA,1901-09-29,Rome,Roma,Rom,Italy,Italia,Italien,Rome,Roma,Rom,Italy,Italia,Italien,Europe,"Rome, Italy","Roma, Italia","Rom, Italien",Enrico_Fermi,https://en.wikipedia.org/wiki/Enrico_Fermi,Q8753,https://www.wikidata.org/wiki/Q8753,laureate,https://api.nobelprize.org/2/laureate/46,Get,application/json,1954-11-28,"Chicago, IL","Chicago, IL","Chicago, IL",USA,USA,USA,"Chicago, IL","Chicago, IL","Chicago, IL",USA,USA,USA,North America,"Chicago, IL, USA","Chicago, IL, USA","Chicago, IL, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,male,NA,NA,NA,Eric Betzig,Eric Betzig,NA,Eric,Eric,NA,Betzig,Betzig,NA,Eric Betzig,Eric Betzig,NA,1960-01-13,"Ann Arbor, MI","Ann Arbor, MI","Ann Arbor, MI",USA,USA,USA,"Ann Arbor, MI","Ann Arbor, MI","Ann Arbor, MI",USA,USA,USA,North America,"Ann Arbor, MI, USA","Ann Arbor, MI, USA","Ann Arbor, MI, USA",Eric_Betzig,https://en.wikipedia.org/wiki/Eric_Betzig,Q1351105,https://www.wikidata.org/wiki/Q1351105,laureate,https://api.nobelprize.org/2/laureate/909,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,male,NA,NA,NA,Eric Cornell,Eric Cornell,NA,Eric,Eric,NA,Cornell,Cornell,NA,Eric A. Cornell,Eric A. Cornell,NA,1961-12-19,"Palo Alto, CA","Palo Alto, CA","Palo Alto, CA",USA,USA,USA,"Palo Alto, CA","Palo Alto, CA","Palo Alto, CA",USA,USA,USA,North America,"Palo Alto, CA, USA","Palo Alto, CA, USA","Palo Alto, CA, USA",Eric_Allin_Cornell,https://en.wikipedia.org/wiki/Eric_Allin_Cornell,Q205954,https://www.wikidata.org/wiki/Q205954,laureate,https://api.nobelprize.org/2/laureate/738,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,male,NA,NA,NA,Eric F. Wieschaus,Eric F. Wieschaus,NA,Eric F.,Eric F.,NA,Wieschaus,Wieschaus,NA,Eric F. Wieschaus,Eric F. Wieschaus,NA,1947-06-08,"South Bend, IN","South Bend, IN","South Bend, IN",USA,USA,USA,"South Bend, IN","South Bend, IN","South Bend, IN",USA,USA,USA,North America,"South Bend, IN, USA","South Bend, IN, USA","South Bend, IN, USA",Eric_F._Wieschaus,https://en.wikipedia.org/wiki/Eric_F._Wieschaus,Q301438,https://www.wikidata.org/wiki/Q301438,laureate,https://api.nobelprize.org/2/laureate/454,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,male,NA,NA,NA,Eric Kandel,Eric Kandel,NA,Eric,Eric,NA,Kandel,Kandel,NA,Eric R. Kandel,Eric R. Kandel,NA,1929-11-07,Vienna,Wien,Wien,Austria,Østerrike,Österrike,Vienna,Wien,Wien,Austria,Østerrike,Österrike,Europe,"Vienna, Austria","Wien, Østerrike","Wien, Österrike",Eric_Kandel,https://en.wikipedia.org/wiki/Eric_Kandel,Q155529,https://www.wikidata.org/wiki/Q155529,laureate,https://api.nobelprize.org/2/laureate/724,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
821,male,NA,NA,NA,Eric S. Maskin,Eric S. Maskin,NA,Eric S.,Eric S.,NA,Maskin,Maskin,NA,Eric S. Maskin,Eric S. Maskin,NA,1950-12-12,"New York, NY","New York, NY","New York, NY",USA,USA,USA,"New York, NY","New York, NY","New York, NY",USA,USA,USA,North America,"New York, NY, USA","New York, NY, USA","New York, NY, USA",Eric_Maskin,https://en.wikipedia.org/wiki/Eric_Maskin,Q233051,https://www.wikidata.org/wiki/Q233051,laureate,https://api.nobelprize.org/2/laureate/821,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,male,NA,NA,NA,Erik Axel Karlfeldt,Erik Axel Karlfeldt,NA,Erik Axel,Erik Axel,NA,Karlfeldt,Karlfeldt,NA,Erik Axel Karlfeldt,Erik Axel Karlfeldt,NA,1864-07-20,Karlbo,Karlbo,Karlbo,Sweden,Sverige,Sverige,Karlbo,Karlbo,Karlbo,Sweden,Sverige,Sverige,Europe,"Karlbo, Sweden","Karlbo, Sverige","Karlbo, Sverige",Erik_Axel_Karlfeldt,https://en.wikipedia.org/wiki/Erik_Axel_Karlfeldt,Q134641,https://www.wikidata.org/wiki/Q134641,laureate,https://api.nobelprize.org/2/laureate/604,Get,application/json,1931-04-08,Stockholm,Stockholm,Stockholm,Sweden,Sverige,Sverige,Stockholm,Stockholm,Stockholm,Sweden,Sverige,Sverige,Europe,"Stockholm, Sweden","Stockholm, Sverige","Stockholm, Sverige",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
625,male,NA,NA,NA,Ernest Hemingway,Ernest Hemingway,NA,Ernest,Ernest,NA,Hemingway,Hemingway,NA,Ernest Miller Hemingway,Ernest Miller Hemingway,NA,1899-07-21,"Oak Park, IL","Oak Park, IL","Oak Park, IL",USA,USA,USA,"Oak Park, IL","Oak Park, IL","Oak Park, IL",USA,USA,USA,North America,"Oak Park, IL, USA","Oak Park, IL, USA","Oak Park, IL, USA",Ernest_Hemingway,https://en.wikipedia.org/wiki/Ernest_Hemingway,Q23434,https://www.wikidata.org/wiki/Q23434,laureate,https://api.nobelprize.org/2/laureate/625,Get,application/json,1961-07-02,"Ketchum, ID","Ketchum, ID","Ketchum, ID",USA,USA,USA,"Ketchum, ID","Ketchum, ID","Ketchum, ID",USA,USA,USA,North America,"Ketchum, ID, USA","Ketchum, ID, USA","Ketchum, ID, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,male,NA,NA,NA,Ernest Lawrence,Ernest Lawrence,NA,Ernest,Ernest,NA,Lawrence,Lawrence,NA,Ernest Orlando Lawrence,Ernest Orlando Lawrence,NA,1901-08-08,"Canton, SD","Canton, SD","Canton, SD",USA,USA,USA,"Canton, SD","Canton, SD","Canton, SD",USA,USA,USA,North America,"Canton, SD, USA","Canton, SD, USA","Canton, SD, USA",Ernest_Lawrence,https://en.wikipedia.org/wiki/Ernest_Lawrence,Q169577,https://www.wikidata.org/wiki/Q169577,laureate,https://api.nobelprize.org/2/laureate/47,Get,application/json,1958-08-27,"Palo Alto, CA","Palo Alto, CA","Palo Alto, CA",USA,USA,USA,"Palo Alto, CA","Palo Alto, CA","Palo Alto, CA",USA,USA,USA,North America,"Palo Alto, CA, USA","Palo Alto, CA, USA","Palo Alto, CA, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,male,NA,NA,NA,Ernest Rutherford,Ernest Rutherford,NA,Ernest,Ernest,NA,Rutherford,Rutherford,NA,Ernest Rutherford,Ernest Rutherford,NA,1871-08-30,Nelson,Nelson,Nelson,New Zealand,New Zealand,Nya Zeeland,Nelson,Nelson,Nelson,New Zealand,New Zealand,Nya Zeeland,Oceania,"Nelson, New Zealand","Nelson, New Zealand","Nelson, Nya Zeeland",Ernest_Rutherford,https://en.wikipedia.org/wiki/Ernest_Rutherford,Q9123,https://www.wikidata.org/wiki/Q9123,laureate,https://api.nobelprize.org/2/laureate/167,Get,application/json,1937-10-19,Cambridge,Cambridge,Cambridge,United Kingdom,Storbritannia,Storbritannien,Cambridge,Cambridge,Cambridge,United Kingdom,Storbritannia,Storbritannien,Europe,"Cambridge, United Kingdom","Cambridge, Storbritannia","Cambridge, Storbritannien",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,male,NA,NA,NA,Ernest T.S. Walton,Ernest T.S. Walton,NA,Ernest T.S.,Ernest T.S.,NA,Walton,Walton,NA,Ernest Thomas Sinton Walton,Ernest Thomas Sinton Walton,NA,1903-10-06,Dungarvan,Dungarvan,Dungarvan,Ireland,Irland,Irland,Dungarvan,Dungarvan,Dungarvan,Ireland,Irland,Irland,Europe,"Dungarvan, Ireland","Dungarvan, Irland","Dungarvan, Irland",Ernest_Walton,https://en.wikipedia.org/wiki/Ernest_Walton,Q183631,https://www.wikidata.org/wiki/Q183631,laureate,https://api.nobelprize.org/2/laureate/57,Get,application/json,1995-06-25,Belfast,Belfast,Belfast,Northern Ireland,Nord-Irland,Nordirland,Belfast,Belfast,Belfast,Northern Ireland,Nord-Irland,Nordirland,Europe,"Belfast, Northern Ireland","Belfast, Nord-Irland","Belfast, Nordirland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,male,NA,NA,NA,Ernesto Teodoro Moneta,Ernesto Teodoro Moneta,NA,Ernesto Teodoro,Ernesto Teodoro,NA,Moneta,Moneta,NA,Ernesto Teodoro Moneta,Ernesto Teodoro Moneta,NA,1833-09-20,Milan,Milano,Milano,Austrian Empire,Østerrike,Kejsardömet Österrike,Milan,Milano,Milano,Italy,Italia,Italien,Europe,"Milan, Austrian Empire (now Italy)","Milano, Østerrike (nå Italia)","Milano, Kejsardömet Österrike (nu Italien)",Ernesto_Teodoro_Moneta,https://en.wikipedia.org/wiki/Ernesto_Teodoro_Moneta,Q12086,https://www.wikidata.org/wiki/Q12086,laureate,https://api.nobelprize.org/2/laureate/471,Get,application/json,1918-02-10,Milan,Milano,Milano,Italy,Italia,Italien,Milan,Milano,Milano,Italy,Italia,Italien,Europe,"Milan, Italy","Milano, Italia","Milano, Italien",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,male,NA,NA,NA,Ernst B. Chain,Ernst B. Chain,NA,Ernst B.,Ernst B.,NA,Chain,Chain,NA,Ernst Boris Chain,Ernst Boris Chain,NA,1906-06-19,Berlin,Berlin,Berlin,Germany,Tyskland,Tyskland,Berlin,Berlin,Berlin,Germany,Tyskland,Tyskland,Europe,"Berlin, Germany","Berlin, Tyskland","Berlin, Tyskland",Ernst_Boris_Chain,https://en.wikipedia.org/wiki/Ernst_Boris_Chain,Q58054,https://www.wikidata.org/wiki/Q58054,laureate,https://api.nobelprize.org/2/laureate/340,Get,application/json,1979-08-12,Mulrany,Mulrany,Mulrany,Ireland,Irland,Irland,Mulrany,Mulrany,Mulrany,Ireland,Irland,Irland,Europe,"Mulrany, Ireland","Mulrany, Irland","Mulrany, Irland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,male,NA,NA,NA,Ernst Otto Fischer,Ernst Otto Fischer,NA,Ernst Otto,Ernst Otto,NA,Fischer,Fischer,NA,Ernst Otto Fischer,Ernst Otto Fischer,NA,1918-11-10,Munich,München,München,Germany,Tyskland,Tyskland,Munich,München,München,Germany,Tyskland,Tyskland,Europe,"Munich, Germany","München, Tyskland","München, Tyskland",Ernst_Otto_Fischer,https://en.wikipedia.org/wiki/Ernst_Otto_Fischer,Q44594,https://www.wikidata.org/wiki/Q44594,laureate,https://api.nobelprize.org/2/laureate/244,Get,application/json,2007-07-23,Munich,München,München,Germany,Tyskland,Tyskland,Munich,München,München,Germany,Tyskland,Tyskland,Europe,"Munich, Germany","München, Tyskland","München, Tyskland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,male,NA,NA,NA,Ernst Ruska,Ernst Ruska,NA,Ernst,Ernst,NA,Ruska,Ruska,NA,Ernst Ruska,Ernst Ruska,NA,1906-12-25,Heidelberg,Heidelberg,Heidelberg,Germany,Tyskland,Tyskland,Heidelberg,Heidelberg,Heidelberg,Germany,Tyskland,Tyskland,Europe,"Heidelberg, Germany","Heidelberg, Tyskland","Heidelberg, Tyskland",Ernst_Ruska,https://en.wikipedia.org/wiki/Ernst_Ruska,Q71022,https://www.wikidata.org/wiki/Q71022,laureate,https://api.nobelprize.org/2/laureate/127,Get,application/json,1988-05-27,West Berlin,vest-Berlin,Västberlin,Germany,Tyskland,Tyskland,West Berlin,vest-Berlin,Västberlin,Germany,Tyskland,Tyskland,Europe,"West Berlin, Germany","vest-Berlin, Tyskland","Västberlin, Tyskland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444,male,NA,NA,NA,Erwin Neher,Erwin Neher,NA,Erwin,Erwin,NA,Neher,Neher,NA,Erwin Neher,Erwin Neher,NA,1944-03-20,Landsberg,Landsberg,Landsberg,Germany,Tyskland,Tyskland,Landsberg,Landsberg,Landsberg,Germany,Tyskland,Tyskland,Europe,"Landsberg, Germany","Landsberg, Tyskland","Landsberg, Tyskland",Erwin_Neher,https://en.wikipedia.org/wiki/Erwin_Neher,Q77126,https://www.wikidata.org/wiki/Q77126,laureate,https://api.nobelprize.org/2/laureate/444,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,male,NA,NA,NA,Erwin Schrödinger,Erwin Schrödinger,NA,Erwin,Erwin,NA,Schrödinger,Schrödinger,NA,Erwin Schrödinger,Erwin Schrödinger,NA,1887-08-12,Vienna,Wien,Wien,Austria,Østerrike,Österrike,Vienna,Wien,Wien,Austria,Østerrike,Österrike,Europe,"Vienna, Austria","Wien, Østerrike","Wien, Österrike",Erwin_Schrödinger,https://en.wikipedia.org/wiki/Erwin_Schrödinger,Q9130,https://www.wikidata.org/wiki/Q9130,laureate,https://api.nobelprize.org/2/laureate/39,Get,application/json,1961-01-04,Vienna,Wien,Wien,Austria,Østerrike,Österrike,Vienna,Wien,Wien,Austria,Østerrike,Österrike,Europe,"Vienna, Austria","Wien, Østerrike","Wien, Österrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
983,female,NA,NA,NA,Esther Duflo,Esther Duflo,NA,Esther,Esther,NA,Duflo,Duflo,NA,Esther Duflo,Esther Duflo,NA,1972-10-25,Paris,Paris,Paris,France,Frankrike,Frankrike,Paris,Paris,Paris,France,Frankrike,Frankrike,Europe,"Paris, France","Paris, Frankrike","Paris, Frankrike",Esther_Duflo,https://en.wikipedia.org/wiki/Esther_Duflo,Q434509,https://www.wikidata.org/wiki/Q434509,laureate,https://api.nobelprize.org/2/laureate/983,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,male,NA,NA,NA,Eugene F. Fama,Eugene F. Fama,NA,Eugene F.,Eugene F.,NA,Fama,Fama,NA,Eugene F. Fama,Eugene F. Fama,NA,1939-02-14,"Boston, MA","Boston, MA","Boston, MA",USA,USA,USA,"Boston, MA","Boston, MA","Boston, MA",USA,USA,USA,North America,"Boston, MA, USA","Boston, MA, USA","Boston, MA, USA",Eugene_Fama,https://en.wikipedia.org/wiki/Eugene_Fama,Q359317,https://www.wikidata.org/wiki/Q359317,laureate,https://api.nobelprize.org/2/laureate/894,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608,male,NA,NA,NA,Eugene O'Neill,Eugene O'Neill,NA,Eugene,Eugene,NA,O'Neill,O'Neill,NA,Eugene Gladstone O'Neill,Eugene Gladstone O'Neill,NA,1888-10-16,"New York, NY","New York, NY","New York, NY",USA,USA,USA,"New York, NY","New York, NY","New York, NY",USA,USA,USA,North America,"New York, NY, USA","New York, NY, USA","New York, NY, USA",Eugene_O'Neill,https://en.wikipedia.org/wiki/Eugene_O'Neill,Q93157,https://www.wikidata.org/wiki/Q93157,laureate,https://api.nobelprize.org/2/laureate/608,Get,application/json,1953-11-27,"Boston, MA","Boston, MA","Boston, MA",USA,USA,USA,"Boston, MA","Boston, MA","Boston, MA",USA,USA,USA,North America,"Boston, MA, USA","Boston, MA, USA","Boston, MA, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
